,time,cpu_instance,cpu_value,memory_instance,memory_value
2704,1598121600,10.11.0.155:9091,0.40806666666660857,10.11.0.155:9091,0.37464381438835603
2705,1598122200,10.11.0.155:9091,0.46313333333346185,10.11.0.155:9091,0.37659630373140196
2706,1598122800,10.11.0.155:9091,0.4003333333331731,10.11.0.155:9091,0.37947514936655447
2707,1598123400,10.11.0.155:9091,0.5207999999999782,10.11.0.155:9091,0.4463517038685515
2708,1598124000,10.11.0.155:9091,0.49086666666673806,10.11.0.155:9091,0.38861728820205765
2709,1598124600,10.11.0.155:9091,0.37073333333335623,10.11.0.155:9091,0.37077889569770583
2710,1598125200,10.11.0.155:9091,0.3925999999998333,10.11.0.155:9091,0.3696676662589339
2711,1598125800,10.11.0.155:9091,0.38220000000014887,10.11.0.155:9091,0.37184210290591724
2712,1598126400,10.11.0.155:9091,0.3808666666668152,10.11.0.155:9091,0.37396503384447566
2713,1598127000,10.11.0.155:9091,0.37833585557267907,10.11.0.155:9091,0.3753300595276603
2714,1598127600,10.11.0.155:9091,0.36613333333309306,10.11.0.155:9091,0.37645895517560213
2715,1598128200,10.11.0.155:9091,0.3835333333331963,10.11.0.155:9091,0.3772151186920436
2716,1598128800,10.11.0.155:9091,0.3903333333330862,10.11.0.155:9091,0.37784537936566864
2717,1598129400,10.11.0.155:9091,0.38766666666645055,10.11.0.155:9091,0.377284041789791
2718,1598130000,10.11.0.155:9091,0.39006666666679557,10.11.0.155:9091,0.3796657453697114
2719,1598130600,10.11.0.155:9091,0.3851999999999141,10.11.0.155:9091,0.37017326818897967
2720,1598131200,10.11.0.155:9091,0.37260000000010074,10.11.0.155:9091,0.36926333400680567
2721,1598131800,10.11.0.155:9091,0.3642666666666143,10.11.0.155:9091,0.37141836270568696
2722,1598132400,10.11.0.155:9091,0.3656666666667343,10.11.0.155:9091,0.37132804110105766
2723,1598133000,10.11.0.155:9091,0.37679999999998853,10.11.0.155:9091,0.3725238692879672
2724,1598133600,10.11.0.155:9091,0.40146666666669895,10.11.0.155:9091,0.3733427354059695
2725,1598134200,10.11.0.155:9091,0.40340000000017734,10.11.0.155:9091,0.37430442411641585
2726,1598134800,10.11.0.155:9091,0.39179477606950475,10.11.0.155:9091,0.37596380367914983
2727,1598135400,10.11.0.155:9091,0.3945333333333277,10.11.0.155:9091,0.3764681615099583
2728,1598136000,10.11.0.155:9091,0.4039333333333625,10.11.0.155:9091,0.37906633835717196
2729,1598136600,10.11.0.155:9091,0.41213333333342383,10.11.0.155:9091,0.37767966534725794
2730,1598137200,10.11.0.155:9091,0.4076000000002122,10.11.0.155:9091,0.37981528609803705
2731,1598137800,10.11.0.155:9091,0.3850666666667046,10.11.0.155:9091,0.3693947108862664
2732,1598138400,10.11.0.155:9091,0.38753333333345774,10.11.0.155:9091,0.3673509046592014
2733,1598139000,10.11.0.155:9091,0.39279738135038966,10.11.0.155:9091,0.36765073257539493
2734,1598139600,10.11.0.155:9091,0.3987333333333042,10.11.0.155:9091,0.3711103237345271
2735,1598140200,10.11.0.155:9091,0.3905333333334307,10.11.0.155:9091,0.372133470947297
2736,1598140800,10.11.0.155:9091,0.40186934579589106,10.11.0.155:9091,0.3726933156040898
2737,1598141400,10.11.0.155:9091,0.4148000000001647,10.11.0.155:9091,0.37874337019516435
2738,1598142000,10.11.0.155:9091,0.3990666666667858,10.11.0.155:9091,0.37652215541685785
2739,1598142600,10.11.0.155:9091,0.38373333333330184,10.11.0.155:9091,0.37703497312248
2740,1598143200,10.11.0.155:9091,0.3923333333331735,10.11.0.155:9091,0.3785266481080236
2741,1598143800,10.11.0.155:9091,0.42700000000008237,10.11.0.155:9091,0.37776277117631074
2742,1598144400,10.11.0.155:9091,0.4001333333331892,10.11.0.155:9091,0.3791924900198359
2743,1598145000,10.11.0.155:9091,0.421800000000009,10.11.0.155:9091,0.3673357266485061
2744,1598145600,10.11.0.155:9091,0.3882000000000942,10.11.0.155:9091,0.3703807839417642
2745,1598146200,10.11.0.155:9091,0.41399999999981524,10.11.0.155:9091,0.3705686429265992
2746,1598146800,10.11.0.155:9091,0.4396666666667041,10.11.0.155:9091,0.3721322268480597
2747,1598147400,10.11.0.155:9091,0.4293333333333195,10.11.0.155:9091,0.3721934365305357
2748,1598148000,10.11.0.155:9091,0.47118743500166405,10.11.0.155:9091,0.37036859176923853
2749,1598148600,10.11.0.155:9091,0.42173333333368945,10.11.0.155:9091,0.37497424714578753
2750,1598149200,10.11.0.155:9091,0.4103333333333353,10.11.0.155:9091,0.3758152582302141
2751,1598149800,10.11.0.155:9091,0.4564666666668489,10.11.0.155:9091,0.3764920482153148
2752,1598150400,10.11.0.155:9091,0.42900000000001237,10.11.0.155:9091,0.37759855007698484
2753,1598151000,10.11.0.155:9091,0.44900000000018964,10.11.0.155:9091,0.37823129894908447
2754,1598151600,10.11.0.155:9091,0.44593333333342267,10.11.0.155:9091,0.37884289813414973
2755,1598152200,10.11.0.155:9091,0.46633333333315397,10.11.0.155:9091,0.36821082605203515
2756,1598152800,10.11.0.155:9091,0.5105999999998615,10.11.0.155:9091,0.3691759982403461
2757,1598153400,10.11.0.155:9091,0.46586666666666143,10.11.0.155:9091,0.36819714096042466
2758,1598154000,10.11.0.155:9091,0.42966666666635855,10.11.0.155:9091,0.3702907111569824
2759,1598154600,10.11.0.155:9091,0.44026666666684927,10.11.0.155:9091,0.3698194463658866
2760,1598155200,10.11.0.155:9091,0.47499999999994413,10.11.0.155:9091,0.3721274992709579
2761,1598155800,10.11.0.155:9091,0.47679999999984674,10.11.0.155:9091,0.37337906310369917
2762,1598156400,10.11.0.155:9091,0.48639999999961364,10.11.0.155:9091,0.3744440120508429
2763,1598157000,10.11.0.155:9091,0.5616666666667167,10.11.0.155:9091,0.37378986467186137
2764,1598157600,10.11.0.155:9091,0.47706666666670794,10.11.0.155:9091,0.3753280689688806
2765,1598158200,10.11.0.155:9091,0.564733333333151,10.11.0.155:9091,0.37562565750644694
2766,1598158800,10.11.0.155:9091,0.5264666666665009,10.11.0.155:9091,0.37618127222583286
2767,1598159400,10.11.0.155:9091,0.49540000000009154,10.11.0.155:9091,0.3693267830679089
2768,1598160000,10.11.0.155:9091,0.491600000000129,10.11.0.155:9091,0.37085229755270754
2769,1598160600,10.11.0.155:9091,0.5297333333335201,10.11.0.155:9091,0.37167813062643884
2770,1598161200,10.11.0.155:9091,0.4823397645300756,10.11.0.155:9091,0.37265350442849565
2771,1598161800,10.11.0.155:9091,0.49866666666661863,10.11.0.155:9091,0.37166842665238775
2772,1598162400,10.11.0.155:9091,0.5220000000001628,10.11.0.155:9091,0.37093963331916724
2773,1598163000,10.11.0.155:9091,0.5415999999998684,10.11.0.155:9091,0.37364032394353586
2774,1598163600,10.11.0.155:9091,0.5057333333331402,10.11.0.155:9091,0.3747687219517827
2775,1598164200,10.11.0.155:9091,0.4935999999999807,10.11.0.155:9091,0.37290331955534894
2776,1598164800,10.11.0.155:9091,0.5530666666666828,10.11.0.155:9091,0.3744228623638085
2777,1598165400,10.11.0.155:9091,0.4804666666670239,10.11.0.155:9091,0.37296801271568947
2778,1598166000,10.11.0.155:9091,0.4806666666664,10.11.0.155:9091,0.37603471733567684
2779,1598166600,10.11.0.155:9091,0.47000000000009473,10.11.0.155:9091,0.36755195109595185
2780,1598167200,10.11.0.155:9091,0.3970000000001105,10.11.0.155:9091,0.3682274969818152
2781,1598167800,10.11.0.155:9091,0.5603333333331336,10.11.0.155:9091,0.4266708003937325
2782,1598168400,10.11.0.155:9091,0.4578666666667868,10.11.0.155:9091,0.37461793712421987
2783,1598169000,10.11.0.155:9091,0.6008666666667128,10.11.0.155:9091,0.3812537136362234
2784,1598169600,10.11.0.155:9091,0.5335333333335031,10.11.0.155:9091,0.46829811205452543
2785,1598170200,10.11.0.155:9091,0.43266666666654535,10.11.0.155:9091,0.3869399936103063
2786,1598170800,10.11.0.155:9091,0.6949999999998466,10.11.0.155:9091,0.47072559848637907
2787,1598171400,10.11.0.155:9091,0.45126666666662646,10.11.0.155:9091,0.3862860950511723
2788,1598172000,10.11.0.155:9091,0.36853333333339994,10.11.0.155:9091,0.37510910750311277
